,x,y
0,2.3515678644998776,0.005390743261850785
1,2.3517204547188446,0.00849098386638378
2,2.351873044937812,0.01310073678060469
3,2.3520256351567785,0.0197998443710617
4,2.352178225375745,0.029312722398579457
5,2.3523308155947125,0.04250880239648223
6,2.3524834058136794,0.06038511780108564
7,2.3526359960326464,0.08402515066975037
8,2.3527885862516134,0.114529407636509
9,2.3529411764705803,0.15291604639632445
10,2.3530937666895477,0.19999421909451218
11,2.3532463569085142,0.2562183059082452
12,2.353398947127481,0.3215371828160888
13,2.353551537346448,0.39525792160781936
14,2.353704127565415,0.47594667387937506
15,2.353856717784382,0.5613895741111551
16,2.354009308003349,0.6486325262340868
17,2.354161898222316,0.7341105000740431
18,2.354314488441283,0.813865206117679
19,2.35446707866025,0.8838363559375687
20,2.354619668879217,0.9401985448506652
21,2.354772259098184,0.9797056680450708
22,2.354924849317151,1.0
23,2.355077439536118,0.999845076817947
24,2.3552300297550848,0.9792504012488065
25,2.355382619974052,0.9394704778396852
26,2.3555352101930187,0.8828783137178413
27,2.3556878004119857,0.8127311299614288
28,2.3558403906309526,0.7328604304850383
29,2.35599298084992,0.6473273926634935
30,2.3561455710688866,0.5600864042342112
31,2.356298161287853,0.47469472814104274
32,2.3564507515068205,0.39409608458825207
33,2.3566033417257874,0.3204927171210259
34,2.3567559319447544,0.25530689454418926
35,2.3569085221637214,0.19922106349804486
36,2.3570611123826883,0.15227769648296652
37,2.3572137026016557,0.11401596763823925
38,2.3573662928206223,0.08362254643981464
39,2.357518883039589,0.060077165281436015
40,2.357671473258556,0.04227891240375066
41,2.357824063477523,0.029145164894473347
42,2.35797665369649,0.01968056523226228
43,2.358129243915457,0.01301778061921605
44,2.358281834134424,0.008434602994674165
45,2.358434424353391,0.005353289193172609
46,6.30502784771494,0.005446273370388091
47,6.305180437933907,0.00784965232380184
48,6.305333028152874,0.01108229579920056
49,6.305485618371841,0.015326302040054605
50,6.305638208590808,0.020762199079972784
51,6.305790798809775,0.02755101911143913
52,6.305943389028742,0.035812143253075024
53,6.306095979247709,0.04559857726357811
54,6.306248569466676,0.05687227521877376
55,6.306401159685643,0.06948295006038759
56,6.30655374990461,0.08315420759988679
57,6.306706340123577,0.09748067757928776
58,6.306858930342544,0.11193893855062263
59,6.307011520561511,0.12591346172891255
60,6.3071641107804775,0.13873673655965213
61,6.307316700999444,0.14974496893107192
62,6.307469291218411,0.1583211166590085
63,6.307621881437378,0.163969242090345
64,6.307774471656345,0.16635269632858818
65,6.307927061875312,0.1653308198625831
66,6.308079652094279,0.16097451753959735
67,6.308232242313246,0.1535610385022876
68,6.308384832532213,0.14354897762814026
69,6.30853742275118,0.13153728476331444
70,6.308690012970147,0.11821419145828774
71,6.308842603189114,0.10430296887844008
72,6.308995193408081,0.09051130064321278
73,6.309147783627048,0.07748973000677756
74,6.309300373846015,0.06580257698232428
75,6.309452964064982,0.055912233449477815
76,6.309605554283949,0.04817539828278841
77,6.309758144502916,0.04284796772657333
78,6.309910734721883,0.04009428668771605
79,6.31006332494085,0.03999638745561074
80,6.310215915159817,0.04255968334272489
81,6.310368505378784,0.047713102329388773
82,6.310521095597751,0.05530356525224799
83,6.310673685816718,0.06508665721169052
84,6.310826276035685,0.07671692598458237
85,6.310978866254652,0.0897421534591085
86,6.3111314564736185,0.10360596892591843
87,6.3112840466925855,0.11766226176063636
88,6.311436636911552,0.13120306661874198
89,6.311589227130519,0.14349925338453579
90,6.311741817349486,0.1538508735382235
91,6.311894407568453,0.16164182366879745
92,6.31204699778742,0.1663921010523998
93,6.312199588006387,0.16780061515411393
94,6.312352178225354,0.16577243533254246
95,6.312504768444321,0.16042637599652
96,6.312657358663288,0.15208157391849977
97,6.312809948882255,0.14122472849731552
98,6.312962539101222,0.128461143993056
99,6.313115129320189,0.11446395987387
100,6.313267719539156,0.09990657730955005
101,6.313420309758123,0.08541767116888319
102,6.31357289997709,0.07153683252238521
103,6.313725490196057,0.05868674491470993
104,6.313878080415024,0.04716052908783803
105,6.314030670633991,0.03712322052434237
106,6.314183260852958,0.028624701327003864
107,6.314335851071925,0.021620444032186846
108,6.314488441290892,0.015996191192416565
109,6.314641031509859,0.011593028442744643
110,6.314793621728826,0.008230108305919035
111,6.314946211947793,0.005723247307223849
112,7.356069275959386,0.005943805447753428
113,7.356221866178353,0.00852937018895958
114,7.35637445639732,0.011989406781266166
115,7.356527046616287,0.01650846750312879
116,7.356679636835254,0.02226610017114603
117,7.356832227054221,0.029417779310335304
118,7.3569848172731875,0.038071847072835945
119,7.357137407492154,0.048264336794737885
120,7.3572899977111215,0.05993452577848664
121,7.357442587930088,0.07290480196145586
122,7.357595178149055,0.08686874159000291
123,7.357747768368022,0.10139096533013088
124,7.357900358586989,0.1159213204476616
125,7.358052948805956,0.1298242179350109
126,7.358205539024923,0.1424244419403488
127,7.35835812924389,0.1530523966779245
128,7.358510719462857,0.1611125525837357
129,7.358663309681824,0.16613324646192287
130,7.358815899900791,0.1678144783563048
131,7.358968490119758,0.16605886452182145
132,7.359121080338725,0.16098295671911117
133,7.359273670557692,0.15290754994047226
134,7.359426260776659,0.14232862421419873
135,7.359578850995626,0.12987327302334514
136,7.359731441214593,0.11624687822360866
137,7.35988403143356,0.10217859088544669
138,7.360036621652527,0.08837175699340727
139,7.360189211871494,0.07546442052138244
140,7.360341802090461,0.06400282032042873
141,7.360494392309428,0.05442828594447499
142,7.360646982528395,0.047075650210993206
143,7.360799572747362,0.04217958731678295
144,7.360952162966329,0.03988446855912193
145,7.361104753185296,0.04025343853992105
146,7.3612573434042625,0.043273412177000856
147,7.361409933623229,0.04885434361587015
148,7.361562523842196,0.05682305016406954
149,7.361715114061163,0.06691378823803448
150,7.36186770428013,0.0787592409545366
151,7.362020294499097,0.09188632112549912
